,SAN,BTO_1,BKIA_0,BKIA,NTGY,TRE,ACX_0,ACX,FER,ACS,ELE_0,ELE,SAB,CRI,OHL,IBR,EBRO_0,EBRO_1,AMS,AENA,ITX,MTS,IAG,VIS_0,VIS,IBLA,BBVA,MAP,BME,CIE,MAS,IBE,ABG,ENG,SCYR_1,REP,ABE,ABG.P_0,ABG.P_1,ANA_0,ANA,EVA,GRF,CLNX,MRL,BKT,POP,ENC,IDR,SGRE_0,SGRE,MEL,TL5,REE,COL,JAZ,TEF,FCC,CABK,DIA,ALM,REE_0,CIN,LOR,UNF,ZEL,NHH_0,NHH_1,MAP_0,ALT,BTO_0,FAD,DRC,PRS_1,SCYR_0,TEM,CAR,AGS,COL_0,A3TV,SGC,PHM,SLR,FDR,ROVI
2019-07-18,3.6229132306,,,1.8176713547,19.514587286,,,7.0536285615,21.792535425,30.862892747,,19.277200681,0.845949394,,,,,,71.505938663,174.1,25.501540984000002,14.597919782,3.2950428202,,44.341847878,,4.1850221912,2.1797029003,,20.7500802,21.0,7.6776750928,,16.198379727,,10.829421653,,,,,93.919699195,,28.110642229,26.264426064,11.406688188,5.7601631822,,3.8727182909,8.16,,14.715759077,7.955,5.8100000000000005,15.389376126,9.3448520233,,5.7139824022,,2.2756170119,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-19,3.5857390685,,,1.7660935961000002,19.42854413,,,7.1640961718,21.965492057,31.057052083,,19.160115731,0.8229115565,,,,,,71.486086931,173.5,25.529411521,14.736815308,3.2574222526,,44.360724782,,4.1199477033,2.183700888,,20.953875628,20.75,7.5867622928,,16.062189527,,10.853894922,,,,,93.065883748,,27.751369773,26.208030058,11.388378898,5.7259835756,,3.8529897209,8.18,,15.134642087,8.0,5.742,15.411167935,9.3781585223,,5.6826041354,,2.1885467714,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-22,3.5727505058,,,1.6945072243000001,19.480170024,,,7.214802616,22.211272532,31.073935504,,19.352469578,0.7925016109,,,,,,72.796301243,174.0,25.427219554,15.082069901,3.2587195135,,44.039817411,,4.0893497654,2.1581137665,,20.8797682,20.8,7.5903275006,,15.901237474,,10.845737166,,,,,94.109435961,,28.32426369,26.232199776,11.241904571,5.502916669,,3.8727182909,8.125,,15.204455922,8.085,5.758,15.284775439,9.387674665,,5.662208262,,2.1722211014,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-23,3.7030840143,,,1.7607579658999999,19.721090855,,,7.3832204481,22.293199355,31.436929045,,19.14338931,0.8225429511,,,,,,72.796301243,174.35,25.585152594,15.742815761,3.2794756887,,44.228586452,,4.205708121,2.1773041076,,21.491154491,20.6,7.6331099948,,15.971396061,,10.996655658,,,,,94.204304344,,28.256293226,26.465840376,11.351760316,5.6576243623,,4.0818411329,8.085,,15.508644774,8.195,5.648,15.110440959,9.420981164,,5.7053533789,,2.2248260382,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-24,3.705771303,,,1.7247424621,19.832946954,,,7.4103846145,22.19306657,31.681738643,,19.101573257,0.8264133079,,,,,,73.332298007,174.0,25.547991879,15.528519806,3.3106099516,,44.134201932,,4.2044152504,2.1717069249,,22.232228785,21.15,7.7008489437000005,,16.066316503,,11.657433929,,,,,95.722198473,,28.450494554,26.828386134,11.461616062000001,5.6252436823,,3.9102025739,8.11,,15.508644774,8.29,5.68,15.101724236,9.5732394454,,5.7124134889,,2.2175701849,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-25,3.6659098521,,,1.7229639187,19.970616001,,,7.2329120603,22.056521861,31.749272324,,19.118299678,0.8277034267000001,,,,,,72.419118335,171.45,25.575862415,15.294381634,3.2269366202,,44.39847859,,4.2182058703,2.1069395239,,22.232228785,20.8,7.7008489437000005,,16.161236944,,11.861377839,,,,,95.722198473,,28.256293226,27.21510161,11.461616062000001,5.7079943089,,3.9062568599,8.6,,15.678192659,8.2,5.654,15.201966561,9.6398524436,,5.5453242177,,2.2075933865,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-26,3.6376933193000003,,,1.6411509223,19.832946954,,,6.8852107293,22.083830804,31.698622064,,18.909219411,0.7731498274,,,,,,72.597783923,171.0,25.687344562,15.034448578,3.162722203,,44.455109303,,4.1656291318,2.0757552197,,21.954325926,20.4,7.6580664497,,16.066316503,,11.898087744,,,,,94.251738536,,28.363103955,28.109381147,11.360914962,5.5227048624,,3.8214240089000002,8.195,,15.378990509,8.23,5.5760000000000005,15.040707168,9.6684008714,,5.5366951943,,2.0606623558,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-29,3.6144034827000002,,,1.6051354184000002,19.901781478,,,6.9141858402,22.138448686,31.732388905,,18.859040145,0.7591428223000001,,,,,,72.379414871,171.4,25.529411521,14.929284823,3.1244530049,,44.738262865,,4.1389098058,2.0501680985,,22.028433354,20.65,7.69906634,,16.272665289,,11.885851109,,,,,94.583777876,,28.528175085,28.044928568,11.397533544,5.4525467225,,3.7938040109,8.0,,15.478724559,8.325,5.518,15.014556995,9.7064654408,,5.5712112878,,2.0824299159,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-30,3.4804869224,,,1.5833482617999999,19.480170024,,,6.8381261741,21.747020524,30.466132364,,18.55796456,0.7335247469,,,,,,70.890534971,169.6,25.0556124,14.480850696,2.9382960582,,42.907203161,,4.0135013558,1.9973946606,,21.76905735,20.1,7.5938927085,,15.802190057,,11.722695982,,,,,91.310818662,,28.392234155,27.464855354,11.296832445,5.2654583493,,3.6497854499,7.945,,12.746011589,8.105,5.354,14.835864155,9.5637233029,,5.4629562671,,2.0316389424,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,3.4603322563,,,1.5940195222,19.703882225,,,6.8725341183,21.437519185,30.896659588,,18.691775932,0.7294700875,,,,,,70.830979775,164.1,25.111353471,14.41933982,3.0193748677,,41.831219624,,3.9643722723,1.9933966728999999,,21.250305346,20.5,7.6384578067,,16.239649484,,11.734932616,,,,,91.358252853,,28.450494554,27.303723907,11.30598709,5.2780508359,,3.2453497649,7.77,,12.641290837,7.975,5.322,14.905597948,9.6113040158,,5.4292246302,,2.027104034,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-01,3.471529293,,,1.6042461467,20.005033262,,,6.7638774525,21.655990719000002,31.158352606,,18.967761885,0.7272584551,,,,,,71.525790395,167.45,25.603732951,14.183217426,2.9590522333,,44.776016673,,3.9954011671,1.9885990876,,20.861241343,20.75,7.6812403007,,16.231395533,,11.641118416,,,,,91.927463152,,28.722376413,28.133550865,11.379224253,5.3302197091,,3.2769154769,7.79,,12.890625962,7.83,5.274,15.254266905,9.7921107242,,5.3939240799,,2.0534065025,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-02,3.3635898581,,,1.5379954051,20.065263471,,,6.5972705647000005,21.801638407,30.044046851,,18.984488307,0.7110398175,,,,,,69.421506803,164.95,25.120643651,13.25063318,3.164019464,,43.643402423,,3.8975739569,1.9550159909,,19.916371619,20.3,7.7186749831,,16.4748871,,11.269940499,,,,,89.36601681,,28.08151203,27.505138217,11.159512763,5.2150884025,,3.3676668989,7.755,,12.566490299,7.49,5.292,15.380659402,9.8111430087,,5.314693956,,2.0134993089,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-05,3.3120834887,,,1.5459988504000002,20.082472102,,,6.6823849531,21.619578797,28.879090833,,18.984488307,0.7195177417,,,,,,68.230402883,161.05,24.507491846,12.679177301,3.1387228754,,42.718434119,,3.8441353048,1.9470200155000001,,19.527307615,19.72,7.7026315477,,16.371712707,,11.078233223,,,,,86.946873043,,27.401807382,27.408459347,10.839100173,5.2600615691,,3.3479383289,7.615,,12.102726967,7.38,5.196,15.319642335,9.7064654408,,5.2205591552,,2.0234761073,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06,3.2466927938,,,1.5170975201,20.022241893,,,6.615380009,21.828947348,28.575189264,,18.992851518,0.7095653958,,,,,,67.079002427,161.0,24.117304334,12.401386249,3.1419660277,,41.397050828,,3.8044872725000003,1.9174349063,,19.28645847,19.58,7.7543270614,,16.429490367,,10.935472486,,,,,85.808452446,,27.197895988,27.85157083,10.720089783,5.1863055758,,3.2315397659,7.51,,12.496676464,7.08,5.214,15.280417077,9.535174875100001,,5.1201487012,,1.9881038221,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-07,3.2363915199,,,1.5175421560000002,20.202932516,,,6.6642755086,22.384229162,28.710256628,,19.093210045,0.7117770283,,,,,,67.674554387,162.4,24.423880236,12.302175159,3.2016400316,,41.491435348,,3.7984538763,1.9150361138,,19.342039043,19.88,7.8327616341,,16.507902905999998,,10.735607453,,,,,85.713584063,,27.576588577,28.165777154,10.848254818000001,5.1809087959,,3.2315397659,7.465,,12.671211052,7.35,5.324,15.415526298,9.6208201584,,5.1028906545,,1.9989876022000002,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-08,3.3098440814,,,1.5575593825,20.254558408,,,6.8272605075,22.630009638,29.596636207,,19.243747838,0.7344462604,,,,,,69.282544679,163.85,24.832648105,12.857757263,3.2509359477,,42.284265324,,3.8936953452000003,1.9590139786,,19.56436133,19.92,7.8470224654,,16.805045158,,10.792711748,,,,,86.994307234,,28.304843557,28.576662347,10.921491982,5.2312787425,,3.3873954689,7.5600000000000005,,12.661237647,7.49,5.32,15.367584315,9.6874331565,,5.1193642444,,2.0361738508,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-09,3.2377351643,,,1.514429705,20.211536831,,,6.6008924536,22.575391753,29.199875824,,19.277200681,0.7243096118,,,,,,68.428920203,162.85,24.618973992,11.964857453,3.1731002906,,41.151651074,,3.8234493749,1.9254308818,,18.952975038,18.48,7.859500693,,16.462506173,,10.702976428,,,,,85.523847297,,27.673689241,29.035886977,11.086275599,5.1161474359,,3.2966440469,7.38,,12.501663167,7.28,5.206,15.341434143,9.7159815834,,4.9773775868,,1.9835689138,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-12,3.1804063359,,,1.4548485011,20.168515253,,,6.5447531762,22.711936462,28.583630974000002,,19.310653525,0.6924252447,,,,,,68.230402883,164.3,24.470331131000002,11.764451052,3.134182462,,40.641974661,,3.6855431755,1.9150361138,,18.693599036,18.02,7.927239642,,16.524410808,,10.568373448,,,,,84.954636999,,27.819340238,28.802246374,11.031347727,4.9416515494,,3.1940554829,7.2,,12.322141877,7.245,5.152,15.33271742,9.7350138686,,4.9059920296,,1.9082894352,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13,3.2171326166,,,1.4739678427,20.202932516,,,6.6262456756,22.939510975,28.752465179,,19.310653525,0.701456077,,,,,,67.436333603,161.75,24.377429342,12.387496697,3.1062913515,,40.811866799,,3.7519105340000003,1.9142365163,,19.175297326,18.02,7.9611091164,,16.631712178,,10.678503158,,,,,86.282794362,,27.634848976,28.085211431,11.058811663,4.9398526228,,3.3459654719,7.21,,12.277261554,7.215,5.24,15.337075782,9.7064654408,,4.9028542029,,1.8865218750000001,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-14,3.1082974188,,,1.3997136557,20.159910939,,,6.376335344,22.821172229,27.984269545,,19.260474259,0.6679129856,,,,,,65.748936383,160.7,23.987241829,11.431101789,2.9901864962999998,,40.434328716,,3.6575309789,1.8646614686,,18.545384177,17.28,7.9557613047,,16.656474032,,10.360350658,,,,,86.85200466,,27.751369773,27.867683976,11.086275599,4.6987964495,,3.2118111959,6.96,,12.017953024,7.005,5.29,15.223758371,9.6874331565,,4.696542098,,1.8248471214,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-15,3.112328352,,,1.4032707425,20.091076416,,,6.3654696774,22.839378189,27.680367974,,19.369195998,0.6730734612,,,,,,65.669529455,161.2,23.773567716,11.369590913,2.9538631896,,40.188928962,,3.6493427982,1.8646614686,,18.221164174,16.26,8.137586904700001,,16.309808071,,10.180880017,,,,,86.662267894,,27.693109374,27.859627403,11.058811663,4.7401717629,,3.1723540559,6.82,,11.928192379,6.93,5.254,15.276058715,9.7254977261,,4.6635949178,,1.8212191947,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16,3.2117580390000002,,,1.4517360502,20.392227454,,,6.497668621,23.057849722,27.85764389,,19.61172911,0.7132514498,,,,,,66.741522983,162.85,24.145174869,11.700955954,2.9940782791,,40.67972847,,3.7626844559,1.8870501998,,18.638018464,16.74,8.2409779323,,16.747267497,,10.176801139,,,,,88.559635554,,27.887310702,28.262456023,11.122894181,4.8948794561,,3.3045354748999998,6.89,,11.968085999,7.145,5.53,15.498335174,9.7064654408,,4.7114467749,,1.9037545268,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-19,3.17861481,,,1.4628519464,20.581522391,,,6.6660864531,23.139776547,28.524539002,,19.678634795,0.7139886607,,,,,,67.773813047,163.9,24.72116596,12.105737201,3.00899678,,41.170527979,,3.6790788225,1.9054409432,,18.823287037,17.82,8.2873256343,,16.846314915,,10.458243736,,,,,90.124963874,,28.100932163,28.995604113,11.232749925,4.8139277563,,3.4327711799,6.915,,12.227394529,7.305,5.652,15.537560434,9.763562296,,4.7930302687,,1.8792660217,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-20,3.1266605591,,,1.4250578992,20.314788616,,,6.5121561763999996,23.048746743,27.908294152,,19.444464896,0.6898450070000001,,,,,,66.681967787,162.4,24.461040951,11.859693698000001,2.9603494944,,40.207805866,,3.6260711272,1.8878497973,,18.712125893,18.1,8.2766300107,,16.516156857,,10.24206319,,,,,91.121081896,,28.071801964,28.737793796,11.159512763,4.7797481495,,3.2591597639,6.8,,11.868351949000001,7.175,5.478,15.276058715,9.754046153800001,,4.6690861145,,1.8275680664,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-21,3.1212859814,,,1.4268364426,20.40083177,,,6.6008924536,23.312733178,28.389471637,,19.503007371,0.6885548880000001,,,,,,68.031885563,163.5,25.21354544,12.042242104,2.9869433439,,40.604220852,,3.6467570571,1.9014429555,,18.80476018,18.46,8.3229777128,,16.441871294,,10.441928222,,,,,91.405687045,,28.256293226,29.366206443,11.141203473,4.7815470762,,3.3143997599,6.91,,12.052859942,7.25,5.8,15.33271742,9.8872721495,,4.684775248,,1.8157773047,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-22,3.1598037881,,,1.4615180389,20.1943282,,,6.7258476194,23.194394429,28.16154546,,19.210294996000002,0.7093810932,,,,,,66.741522983,162.65,25.28786687,12.401386249,3.0038077363,,40.075667536,,3.7277769491,1.9142365163,,19.08266304,18.46,8.3015864657,,16.437744319,,10.429691587,,,,,90.93134513,,27.80963017,28.665284645,11.214440635,4.8642977029,,3.3873954689,6.865,,12.152593992,7.245,6.006,15.249908543,9.9634012904,,4.701248838,,1.8692892233,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-23,3.1060580114,,,1.4423986973,20.237349776,,,6.62805662,23.194394429,27.942060993,,19.293927103,0.6942682717,,,,,,66.404043539,161.4,25.129933829,12.103752979,2.9992673229,,39.754760166,,3.6545142808,1.9102385285999999,,18.656545321,18.22,8.2534561597,,16.396474561,,10.237984312,,,,,90.172398066,,28.003831499,29.382319589,11.20528599,4.8031341963,,3.3400469009,6.765,,12.182514207,7.17,6.022,15.206324922,9.9253367204,,4.6588881778,,1.8393588281,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-26,3.1306914924,,,1.4539592294,20.349205878,,,6.5864048981,23.267218276,28.229079142,,19.310653525,0.702746196,,,,,,65.927601971,162.5,24.981290968,12.31408049,2.9681330601,,40.00015992,,3.6855431755,1.9158357112000002,,18.87886761,18.4,8.2552387637,,16.309808071,,10.274694216,,,,,90.030095491,,27.722239573,29.583733899,11.296832445,4.8373138029,,3.4446083219,6.85,,12.187500909,7.245,6.0,15.31092561,9.9634012904,,4.7514540651,,1.8538705349,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-27,3.1042664856,,,1.4646304898,20.615939654,,,6.5447531762,23.540307692,28.448563609,,19.603365899,0.7060636445,,,,,,66.543005663,164.25,25.232125797,12.302175159,3.0291043249,,40.056790631,,3.6980409249,1.9334268572000002,,18.786233322,18.54,8.2926734461,,16.615204274,,10.237984312,,,,,91.215950279,,28.003831499,29.744865347,11.333451026,4.7833460029,,3.4268526089,6.8,,12.212434422,7.255,5.978,15.594219139,10.020498145,,4.8189173389,,1.8574984615,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-28,3.1078495373,,,1.4668536691,20.598731024,,,6.5646735649,23.585822595,28.364146507,,19.653545164,0.7056950392,,,,,,66.126119291,163.4,25.594442773,12.302175159,2.9778625171,,39.528237316,,3.6838193481,1.9142365163,,18.823287037,18.72,8.3033690695,,16.417109439,,10.507190274,,,,,92.82871279,,27.877600636,29.672356196,11.177822054,4.7419706897000005,,3.4268526089,6.67,,12.062833347,7.175,5.85,15.537560434,9.9919497186,,4.8903028962,,1.8584054433000001,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-29,3.0975482635000002,,,1.4744124785000001,20.486874924,,,6.7349023416,23.740573264,29.039483328,,19.595002689,0.7160159903000001,,,,,,66.662116055,164.05,25.733795457,12.786325279,3.0362392601,,40.00015992,,3.7256221649,1.9190341014,,19.175297326,18.64,8.3390211481,,16.074570455,,10.658108767,,,,,93.824830812,,28.062091897,29.462885313,11.067966308,4.7833460029,,3.4327711799,6.9350000000000005,,12.182514207,7.245,5.85,15.476543365,9.9253367204,,4.9373702965,,1.8856148934,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30,3.0814245304,,,1.4681875766,20.478270609,,,6.8182057854,23.549410672,29.014158197,,19.544823425,0.7176747147,,,,,,67.257668015,164.0,26.123982968,12.996652789,3.0252125419,,40.00015992,,3.7139863292,1.8934469801,,19.527307615,18.62,8.3354559401,,16.38822061,,10.784553991,,,,,92.591541833,,27.964991233,29.325923582,11.132048826,4.7653567362,,3.5195768879,7.16,,12.352062092,7.5,5.758,15.799062151,9.9919497186,,4.9428614931,,1.8692892233,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-02,3.0764978343,,,1.4046046501,20.564313762,,,6.9322952846,23.895323933,29.174550692,,19.753903693,0.6985072338,,,,,,66.681967787,165.45,25.873148138,12.774419948,3.0316988468,,41.038389649,,3.6868360463,1.9126373211,,19.249404756,18.8,8.4156731167,,16.346950853,,10.906920338,,,,,91.974897343,,27.955281167,29.487055031,11.067966308,4.6969975229,,3.3459654719,7.185,,12.292221662,7.29,5.966,15.842645772000001,9.9729174331,,4.9860066102000005,,1.8275680664,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-03,3.0442503682,,,1.3783711349,20.443853347,,,6.8924545071,23.931735856,29.208317533,,19.762266902,0.6874490718,,,,,,66.503302199,165.3,25.891728497,12.591871542,2.9882406048,,41.095020361,,3.6941623132,1.9094389309,,19.08266304,18.6,8.4905424814,,16.359331779,,10.857973799,,,,,92.971015365,,27.799920104,29.712639059,11.040502372,4.637632943,,3.3400469009,7.42,,12.237367934,7.29,5.896,15.99518844,10.020498145,,4.9985579168,,1.8302890114,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-04,3.0518643534,,,1.4050492859000001,20.478270609,,,7.0753598947,23.84980903,29.351826609,,19.946257538,0.6937153637,,,,,,66.900336839,165.85,25.826697244,13.34984427,3.0459687172,,41.68020439,,3.7174339841,1.9182345039,,19.897844762,18.82,8.4655860264,,16.573934518,,11.061917711,,,,,94.346606919,,27.644559042,30.2846557,11.095430244,4.7113889363,,3.4347440369,7.45,,12.441822737,7.38,6.004,15.951604821,10.18227257,,5.0495476007,,1.8611263883,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05,3.1593559066,,,1.5126511616,20.43524903,,,7.3705438371,23.758779225,29.427802001,,19.829172588,0.746978844,,,,,,67.575295727,167.1,26.514170481,13.776451957,3.108237243,,42.095496282,,3.8751641996,1.9510180032000002,,21.009456201,18.66,8.4121079088,,16.75552145,,11.237309474,,,,,93.729962429,,27.285286585,30.010732237,11.067966308,4.9830268628,,3.5452240289,7.78,,12.516623274,7.505,6.17,15.960321544,10.096627286,,5.1044595678,,1.9590804087,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-06,3.1629389584,,,1.4944210918,19.95340737,,,7.3107826708,24.059177584,29.461568842,,19.73717727,0.7362892874,,,,,,68.012033831,167.2,26.616362448,13.760578182,3.1095345039,,41.529189157,,3.8699927171,1.9702083442,,20.787133913,18.72,8.4031948893,,16.132348115,,11.10678537,,,,,92.686410216,,27.197895988,30.526352873,11.022193082,4.9488472562,,3.5057668889,8.145,,12.372008902,7.185,6.19,15.83828741,10.087111143,,5.1632938182,,1.9382198303,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-09,3.2395266902,,,1.5379954051,19.643652017,,,7.3741657259,23.704161343,29.807678962,,19.544823425,0.7683579573,,,,,,66.959892035,164.55,26.746424953000002,14.179248982,3.0706166753,,41.491435348,,3.9665270567,1.9933966728999999,,21.250305346,18.7,8.2267171009,,16.053935576,,11.322965916,,,,,92.212068301,,26.605581937,29.390376162,11.040502372,5.0657774893,,3.5629797419,8.15,,12.551530192,7.435,6.24,15.672669654,10.153724142,,5.2244814386,,2.0017085472,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-10,3.3326860365,,,1.5615611051,19.918990109,,,7.4719567253,23.057849722,30.677175121,,19.595002689,0.7856824111,,,,,,66.681967787,166.0,26.579201732,14.633635774,3.1938564659,,42.397526748,,4.0475469488,2.0221821844,,21.417047063,18.42,8.1964128341,,16.280919241,,11.547304217,,,,,90.267266449,,26.566741672,28.931151535,10.930646628,5.2798497625,,3.6320297369,8.08,,12.875665854,7.53,6.122,15.694461464,10.049046574,,5.2448773121,,2.0543134842,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-11,3.3237284071,,,1.5388846768,20.073867785,,,7.5498273358,23.039643761,31.065493793,,19.553186634,0.7882626489,,,,,,66.840781643,166.0,25.547991879,14.976906146,3.2820702106,,42.491911269,,4.0307396307,2.0317773549,,21.546735064,18.8,8.1946302303,,16.697743789,,11.433095628,,,,,92.876146982,,26.916304062000002,29.495111604,10.894028045,5.2636594226,,3.6103283099,8.32,,13.404256319,7.6,6.186,15.960321544,9.9158205777,,5.2487995954,,2.0515925391,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-12,3.3394042586,,,1.5122065258,20.202932516,,,7.5896681133,23.558513653,30.803800775,,19.703724427,0.7796004219,,,,,,66.999595499,165.85,25.250706155,14.927300601,3.3093126907,,41.170527979,,4.0759901023,2.0277793673,,21.843164781,19.1,8.2962386539,,16.672981935,,11.286256012,,,,,92.923581173,,26.799783265,30.179920258,10.912337336,5.2888443958,,3.4860383189,8.15,,13.484043559,7.37,6.162,15.982113355,9.8967882923,,5.2731177523,,2.032545924,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-13,3.4227102125,,,1.5686752787,19.789925376,,,7.7110013903,23.440174907,30.457690654,,19.561549845000002,0.8404203130000001,,,,,,66.701819519,164.4,24.999871325,15.447166712,3.3404469536,,41.264912498,,4.1936413287,2.0605628665,,22.306336213,19.1,8.2088910616,,16.714251691,,11.408622359,,,,,92.449239258,,26.314279945,30.244372838,10.948955918,5.4795306226000005,,3.6557040209,8.19,,13.628657932,7.55,6.136,15.742403446,9.8872721495,,5.3256763494,,2.1803839363,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-16,3.3734432504000003,,,1.5388846768,19.970616001,,,7.5625039469,23.221703372,30.280414739,,19.469554528,0.8265976105,,,,,,65.689381187,161.3,24.674715065,15.129691224,3.2690976011,,40.585343948,,4.1328764096,2.0125870139,,22.713927075,19.24,8.1607607557,,16.7637754,,11.530988705,,,,,90.551871598,,25.935587356,29.245357858,10.921491982,5.3266218558,,3.7069983028999998,8.075,,13.773272304,7.48,6.056,15.690103102,9.7921107242,,5.3288141761,,2.1631512847,,,,,,,,,,,,,,,,,,,,,,,,,,
